source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	assay name	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 40	M411-B10-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-B10-O156-HS-P4569-2.raw	2	20	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 41	M411-C01-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C01-O156-HS-P4569-1.raw	1	21	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 42	M411-C01-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C01-O156-HS-P4569-2.raw	2	21	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 43	M411-C02-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C02-O156-HS-P4569-1.raw	1	22	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 44	M411-C02-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C02-O156-HS-P4569-2.raw	2	22	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 45	M411-C03-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C03-O156-HS-P4569-1.raw	1	23	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 46	M411-C03-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C03-O156-HS-P4569-2.raw	2	23	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 47	M411-C04-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C04-O156-HS-P4569-1.raw	1	24	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 48	M411-C04-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C04-O156-HS-P4569-2.raw	2	24	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 49	M411-C05-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C05-O156-HS-P4569-1.raw	1	25	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 50	M411-C05-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C05-O156-HS-P4569-2.raw	2	25	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 51	M411-C06-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C06-O156-HS-P4569-1.raw	1	26	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 52	M411-C06-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C06-O156-HS-P4569-2.raw	2	26	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 53	M411-C07-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C07-O156-HS-P4569-1.raw	1	27	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 54	M411-C07-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C07-O156-HS-P4569-2.raw	2	27	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 55	M411-C08-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C08-O156-HS-P4569-1.raw	1	28	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 56	M411-C08-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C08-O156-HS-P4569-2.raw	2	28	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 57	M411-C09-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C09-O156-HS-P4569-1.raw	1	29	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 58	M411-C09-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C09-O156-HS-P4569-2.raw	2	29	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 59	M411-C10-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C10-O156-HS-P4569-1.raw	1	30	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 60	M411-C10-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-C10-O156-HS-P4569-2.raw	2	30	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 61	M411-D01-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D01-O156-HS-P4569-1.raw	1	31	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 62	M411-D01-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D01-O156-HS-P4569-2.raw	2	31	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 63	M411-D02-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D02-O156-HS-P4569-1.raw	1	32	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 64	M411-D02-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D02-O156-HS-P4569-2.raw	2	32	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 65	M411-D03-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D03-O156-HS-P4569-1.raw	1	33	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 66	M411-D03-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D03-O156-HS-P4569-2.raw	2	33	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 67	M411-D04-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D04-O156-HS-P4569-1.raw	1	34	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 68	M411-D04-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D04-O156-HS-P4569-2.raw	2	34	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 69	M411-D05-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D05-O156-HS-P4569-1.raw	1	35	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 70	M411-D05-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D05-O156-HS-P4569-2.raw	2	35	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 71	M411-D06-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D06-O156-HS-P4569-1.raw	1	36	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 72	M411-D06-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D06-O156-HS-P4569-2.raw	2	36	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 73	M411-D07-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D07-O156-HS-P4569-1.raw	1	37	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 74	M411-D07-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D07-O156-HS-P4569-2.raw	2	37	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 75	M411-D08-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D08-O156-HS-P4569-1.raw	1	38	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 76	M411-D08-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D08-O156-HS-P4569-2.raw	2	38	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 77	M411-D09-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D09-O156-HS-P4569-1.raw	1	39	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 78	M411-D09-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D09-O156-HS-P4569-2.raw	2	39	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 79	M411-D10-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D10-O156-HS-P4569-1.raw	1	40	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
