source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[biological replicate]	assay name	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	Material Type	factor value[cell line]
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 722	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_21.raw	21	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_21.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 723	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_22.raw	22	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_22.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 724	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_23.raw	23	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_23.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 725	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_24.raw	24	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_24.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 726	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_25.raw	25	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_25.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 727	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_26.raw	26	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_26.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 728	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_27.raw	27	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_27.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 729	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_28.raw	28	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_28.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 730	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_29.raw	29	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_29.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 731	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_30.raw	30	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_30.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 732	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_31.raw	31	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_31.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 733	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_32.raw	32	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_32.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 734	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_33.raw	33	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_33.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 735	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_34.raw	34	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_34.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 736	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_35.raw	35	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_35.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 737	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_36.raw	36	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_36.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 738	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_37.raw	37	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_37.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 739	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_38.raw	38	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_38.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 740	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_39.raw	39	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_39.raw	cell line	SH-SY5Y
PXD004452-Sample-17	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	1	run 741	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_40.raw	40	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151022_QE5_UPLC10_DBJ_SA_SH-SY5Y_REP2_46frac_40.raw	cell line	SH-SY5Y
