source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[biological replicate]	assay name	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	Material Type	factor value[cell line]
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 920	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_35.raw	35	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_35.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 921	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_36.raw	36	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_36.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 922	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_37.raw	37	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_37.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 923	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_38.raw	38	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_38.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 924	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_39.raw	39	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_39.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 925	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_40.raw	40	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_40.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 926	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_41.raw	41	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_41.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 927	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_42.raw	42	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_42.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 928	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_43.raw	43	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_43.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 929	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_44.raw	44	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_44.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 930	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_45.raw	45	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_45.raw	cell line	MCF-7
PXD004452-Sample-21	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	1	run 931	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_46.raw	46	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE3_UPLC8_DBJ_SA_MCF7_Rep1_46frac_46.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 932	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_1.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 933	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_2.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_2.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 934	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_3.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_3.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 935	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_4.raw	4	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_4.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 936	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_5.raw	5	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_5.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 937	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_6.raw	6	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_6.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 938	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_7.raw	7	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_7.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 939	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_8.raw	8	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_8.raw	cell line	MCF-7
PXD004452-Sample-22	Homo sapiens	breast	MCF-7	Caucasian	69Y	Female	breast cancer	epithelial	adult	2	run 940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_9.raw	9	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20151028_QE5_UPLC10_DBJ_SA_MCF7_REP2_46frac_9.raw	cell line	MCF-7
