source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000295-Sample-7	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run13	proteomic profiling by mass spectrometry	13_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/13_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MXXCJHJzpuT8tAMA7jL~QFoYIvKX24CkkXWmDr8ztr8pMu5RzH0zYZdiMD51gLG-0kzWTO2Li633DoFgzpjot1BjcuY3PA0s4o~pcRgauKnswxYc3wcpg2X22poss5-QA2UNovBgCTLbrWO4uWmy9xBJwGXCzGXTUHJ66DYKjsvW9OFx8WcjWfGQkY-LFO6a6zUcHknqAaoQ9KBpsKwZgyckPS9K90n2rE8XngkrdBPz90We6GdoQPVf9cyyJ9xc6S0gcDNyaCtVY1rLZK3IXv6EidprRAVxtvfZqttOKV2trTifBXvC8cNV1DhsKf4lLGTioYCikzxR4RBDyMazVA__	1	13	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run13	proteomic profiling by mass spectrometry	13_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/13_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MXXCJHJzpuT8tAMA7jL~QFoYIvKX24CkkXWmDr8ztr8pMu5RzH0zYZdiMD51gLG-0kzWTO2Li633DoFgzpjot1BjcuY3PA0s4o~pcRgauKnswxYc3wcpg2X22poss5-QA2UNovBgCTLbrWO4uWmy9xBJwGXCzGXTUHJ66DYKjsvW9OFx8WcjWfGQkY-LFO6a6zUcHknqAaoQ9KBpsKwZgyckPS9K90n2rE8XngkrdBPz90We6GdoQPVf9cyyJ9xc6S0gcDNyaCtVY1rLZK3IXv6EidprRAVxtvfZqttOKV2trTifBXvC8cNV1DhsKf4lLGTioYCikzxR4RBDyMazVA__	1	13	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-9	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run13	proteomic profiling by mass spectrometry	13_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/13_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MXXCJHJzpuT8tAMA7jL~QFoYIvKX24CkkXWmDr8ztr8pMu5RzH0zYZdiMD51gLG-0kzWTO2Li633DoFgzpjot1BjcuY3PA0s4o~pcRgauKnswxYc3wcpg2X22poss5-QA2UNovBgCTLbrWO4uWmy9xBJwGXCzGXTUHJ66DYKjsvW9OFx8WcjWfGQkY-LFO6a6zUcHknqAaoQ9KBpsKwZgyckPS9K90n2rE8XngkrdBPz90We6GdoQPVf9cyyJ9xc6S0gcDNyaCtVY1rLZK3IXv6EidprRAVxtvfZqttOKV2trTifBXvC8cNV1DhsKf4lLGTioYCikzxR4RBDyMazVA__	1	13	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-10	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run13	proteomic profiling by mass spectrometry	13_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/13_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MXXCJHJzpuT8tAMA7jL~QFoYIvKX24CkkXWmDr8ztr8pMu5RzH0zYZdiMD51gLG-0kzWTO2Li633DoFgzpjot1BjcuY3PA0s4o~pcRgauKnswxYc3wcpg2X22poss5-QA2UNovBgCTLbrWO4uWmy9xBJwGXCzGXTUHJ66DYKjsvW9OFx8WcjWfGQkY-LFO6a6zUcHknqAaoQ9KBpsKwZgyckPS9K90n2rE8XngkrdBPz90We6GdoQPVf9cyyJ9xc6S0gcDNyaCtVY1rLZK3IXv6EidprRAVxtvfZqttOKV2trTifBXvC8cNV1DhsKf4lLGTioYCikzxR4RBDyMazVA__	1	13	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-2	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-3	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-4	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-5	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-6	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-7	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-9	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-10	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run14	proteomic profiling by mass spectrometry	14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/14_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VQXa-kL3BdWBHWc7HKSc4MLmgv53lpBs6uI0djHnavgq7DMb0hAe2qbDsWlD9H~1Vl0f4xIC9oDIfXW~lacXWZerIfs1vgRRFugH2PyFgFf7xu9TNDvhoTbPjRuWqg-htrJYPtNKt3Ins0ZsT2wUFLvrWjAvuyRHqXDnVMu0Q7ngerqxcwMsSvrBkcQLAq0Y4TUPCqMRU0GM8zRk7byf6g9E2-ROAOys8pM0-DYiHrIcwx-B9k2mISv6SBb2DxWn-iAo9Ub--tOONDMf08V-NWEEBVO9exjXRwbyNK41IPvGfkCNPJbouwoGpB4Oy~pLUZ97~8OdO6NG-8tDgd4W6A__	1	14	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run15	proteomic profiling by mass spectrometry	15_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/15_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Rs5-2a~Hjypc3c6XE9IpVCL-KU7CLFUmx-Q9S~AYeayYWwhZCtcs8jHRfD2ZUO6Z-VxQry1-egPNsabZfNR5xqyOWRdyonf865vtTodu1bqTyuao~aF3CJqaHff-H2cX56zdzONBqKMXPCOTtWitbcwhDPq3dJd1GCU42Zi1JAULCpv0c9SeD2Ca-mc~Qdua3Q0KtLdbY5O~ewAneseBs1kCsfn2acTiP9Z5PCEiosHKgt~MsGWNhbNYWGZO4jSoBwIAxSkLwcBvxoumE3HUdTstjOU73nu50wV3pqXO1OfzHp-y91ugLce3-qiZTbYTjPQjLVcxtwlg4igh6igzZg__	1	15	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
