source Name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Factor Value[cell line]
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 763	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr10.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr10.raw	10	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 764	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr11.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr11.raw	11	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 765	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr12.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr12.raw	12	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 766	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr13.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr13.raw	13	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 767	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr14.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr14.raw	14	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 768	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr15.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr15.raw	15	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 769	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr16.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr16.raw	16	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 770	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr17.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr17.raw	17	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 771	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr18.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr18.raw	18	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 772	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr19.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr19.raw	19	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 773	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr2.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr2.raw	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 774	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr20.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr20.raw	20	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 775	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr21.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr21.raw	21	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 776	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr22.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr22.raw	22	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 777	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr23.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr23.raw	23	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 778	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr24.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr24.raw	24	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 779	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr25.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr25.raw	25	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 780	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr26.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr26.raw	26	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 781	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr27.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr27.raw	27	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 782	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr28.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr28.raw	28	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 783	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr29.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr29.raw	29	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 784	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr3.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr3.raw	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 785	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr30.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr30.raw	30	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 786	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr31_151028154742.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr31_151028154742.raw	1	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 787	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr32.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr32.raw	32	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 788	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr33.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr33.raw	33	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 789	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr34.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr34.raw	34	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 790	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr35.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr35.raw	35	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 791	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr4.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr4.raw	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 792	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr5.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr5.raw	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 793	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr6.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr6.raw	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 794	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr7.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr7.raw	7	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 795	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr8.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr8.raw	8	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 24	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 796	proteomic profiling by mass spectrometry	20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr9.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/20151023_alr_CompleteHumanProteome_HeLaS3_ETD_LysN_fr9.raw	9	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
PXD024364-Sample 25	Homo sapiens	Uterus	31Y	not available	HeLaS3	epithelial	female	Black	Adenocarcinoma	1	cell	run 797	proteomic profiling by mass spectrometry	HeLaS3_LysN_1.raw	ftp://massive.ucsd.edu/v03/MSV000086944/raw/raw/HeLaS3_LysN_1.raw	1	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1003093;NT=Lys-N	not available	20 ppm	0.35 Da	HeLaS3
