source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[biological replicate]	Material Type	assay name	Technology Type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 45	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC9.raw	1	9	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 46	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC10.raw	1	10	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 47	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC11.raw	1	11	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 48	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC12.raw	1	12	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 49	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC13.raw	1	13	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 50	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC14.raw	1	14	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 51	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC15.raw	1	15	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 52	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC16.raw	1	16	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 53	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC17.raw	1	17	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 54	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC18.raw	1	18	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 55	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC19.raw	1	19	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 56	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC20.raw	1	20	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 57	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC21.raw	1	21	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 58	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC22.raw	1	22	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 59	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC23.raw	1	23	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 60	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC24.raw	1	24	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 61	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC25.raw	1	25	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 62	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC26.raw	1	26	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 63	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC27.raw	1	27	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 64	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC28.raw	1	28	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 65	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC29.raw	1	29	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 66	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC30.raw	1	30	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 67	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC31.raw	1	31	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 68	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC32.raw	1	32	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 69	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC33.raw	1	33	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 70	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC34.raw	1	34	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 71	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC35.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC35.raw	1	35	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 2	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 72	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	LysC36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/LysC36.raw	1	36	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Lys-C;AC=MS:1001309	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 73	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin1.raw	1	1	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 74	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin2.raw	1	2	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 75	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin3.raw	1	3	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 76	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin4.raw	1	4	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 77	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin5.raw	1	5	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 78	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin6.raw	1	6	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 79	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin7.raw	1	7	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 80	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin8.raw	1	8	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 81	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin9.raw	1	9	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 82	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin10.raw	1	10	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 83	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin11.raw	1	11	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 84	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin12.raw	1	12	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 85	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin13.raw	1	13	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 86	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin14.raw	1	14	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 87	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin15.raw	1	15	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 88	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin16.raw	1	16	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
PXD009737-Sample 3	Homo sapiens	Testis	not available	not available	not available	not available	not available	not applicable	not applicable	1	cell	run 89	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	Trypsin17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/10/PXD009737/Trypsin17.raw	1	17	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.02 Da	Testis
