source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	factor value[cell line]
PXD026750-Sample-1	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run39	proteomic profiling by mass spectrometry	200309_PUMBA_11971-39.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200309_PUMBA_11971-39.raw	1	39	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-1	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run40	proteomic profiling by mass spectrometry	200309_PUMBA_11971-40.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200309_PUMBA_11971-40.raw	1	40	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-1	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run41	proteomic profiling by mass spectrometry	200309_PUMBA_11971-41.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200309_PUMBA_11971-41.raw	1	41	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-1	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run42	proteomic profiling by mass spectrometry	200309_PUMBA_11971-42.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200309_PUMBA_11971-42.raw	1	42	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-1	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run43	proteomic profiling by mass spectrometry	200309_PUMBA_11971-43.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200309_PUMBA_11971-43.raw	1	43	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-1	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run44	proteomic profiling by mass spectrometry	200309_PUMBA_11971-44.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200309_PUMBA_11971-44.raw	1	44	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-1	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run45	proteomic profiling by mass spectrometry	200309_PUMBA_11971-45.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200309_PUMBA_11971-45.raw	1	45	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-1	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run46	proteomic profiling by mass spectrometry	200309_PUMBA_11971-46.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200309_PUMBA_11971-46.raw	1	46	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run47	proteomic profiling by mass spectrometry	200514_PUMBA_11973-01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-01.raw	1	51	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run48	proteomic profiling by mass spectrometry	200514_PUMBA_11973-02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-02.raw	1	52	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run49	proteomic profiling by mass spectrometry	200514_PUMBA_11973-03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-03.raw	1	53	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run50	proteomic profiling by mass spectrometry	200514_PUMBA_11973-04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-04.raw	1	54	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run51	proteomic profiling by mass spectrometry	200514_PUMBA_11973-05.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-05.raw	1	55	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run52	proteomic profiling by mass spectrometry	200514_PUMBA_11973-06.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-06.raw	1	56	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run53	proteomic profiling by mass spectrometry	200514_PUMBA_11973-07.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-07.raw	1	57	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run54	proteomic profiling by mass spectrometry	200514_PUMBA_11973-08.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-08.raw	1	58	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run55	proteomic profiling by mass spectrometry	200514_PUMBA_11973-09.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-09.raw	1	59	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run56	proteomic profiling by mass spectrometry	200514_PUMBA_11973-10.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-10.raw	1	60	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run57	proteomic profiling by mass spectrometry	200514_PUMBA_11973-11.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-11.raw	1	61	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run58	proteomic profiling by mass spectrometry	200514_PUMBA_11973-12.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-12.raw	1	62	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run59	proteomic profiling by mass spectrometry	200514_PUMBA_11973-13.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-13.raw	1	63	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run60	proteomic profiling by mass spectrometry	200514_PUMBA_11973-14.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-14.raw	1	64	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run61	proteomic profiling by mass spectrometry	200514_PUMBA_11973-15.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-15.raw	1	65	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run62	proteomic profiling by mass spectrometry	200514_PUMBA_11973-16.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-16.raw	1	66	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run63	proteomic profiling by mass spectrometry	200514_PUMBA_11973-17.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-17.raw	1	67	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run64	proteomic profiling by mass spectrometry	200514_PUMBA_11973-18.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-18.raw	1	68	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run65	proteomic profiling by mass spectrometry	200514_PUMBA_11973-19.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-19.raw	1	69	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run66	proteomic profiling by mass spectrometry	200514_PUMBA_11973-20.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-20.raw	1	70	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run67	proteomic profiling by mass spectrometry	200514_PUMBA_11973-21.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-21.raw	1	71	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run68	proteomic profiling by mass spectrometry	200514_PUMBA_11973-22.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-22.raw	1	72	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run69	proteomic profiling by mass spectrometry	200514_PUMBA_11973-23.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-23.raw	1	73	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run70	proteomic profiling by mass spectrometry	200514_PUMBA_11973-24.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-24.raw	1	74	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run71	proteomic profiling by mass spectrometry	200514_PUMBA_11973-25.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-25.raw	1	75	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run72	proteomic profiling by mass spectrometry	200514_PUMBA_11973-26.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-26.raw	1	76	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run73	proteomic profiling by mass spectrometry	200514_PUMBA_11973-27.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-27.raw	1	77	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run74	proteomic profiling by mass spectrometry	200514_PUMBA_11973-28.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-28.raw	1	78	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run75	proteomic profiling by mass spectrometry	200514_PUMBA_11973-29.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-29.raw	1	79	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run76	proteomic profiling by mass spectrometry	200514_PUMBA_11973-30.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-30.raw	1	80	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
PXD026750-Sample-2	Homo sapiens	HEK293	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run77	proteomic profiling by mass spectrometry	200514_PUMBA_11973-31.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/01/PXD026750/200514_PUMBA_11973-31.raw	1	81	label free	NT=Q Exactive Plus;AC=MS:1002634	NT=HCD;AC=PRIDE:0000590	27% NCE	7 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin/P;AC=MS:1001313	HEK293
