source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	factor value[cell line]
PXD051723-Sample-7	Homo sapiens	K562	not available	not available	cell line	not available	Chronic Myeloid Leukemia	1	not available	not available	cell line	run37	proteomic profiling by mass spectrometry	20100614_Velos1_TaGe_SA_K562_1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100614_Velos1_TaGe_SA_K562_1.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	K562
PXD051723-Sample-7	Homo sapiens	K562	not available	not available	cell line	not available	Chronic Myeloid Leukemia	1	not available	not available	cell line	run38	proteomic profiling by mass spectrometry	20100614_Velos1_TaGe_SA_K562_2.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100614_Velos1_TaGe_SA_K562_2.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	K562
PXD051723-Sample-7	Homo sapiens	K562	not available	not available	cell line	not available	Chronic Myeloid Leukemia	1	not available	not available	cell line	run39	proteomic profiling by mass spectrometry	20100614_Velos1_TaGe_SA_K562_3.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100614_Velos1_TaGe_SA_K562_3.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	K562
PXD051723-Sample-7	Homo sapiens	K562	not available	not available	cell line	not available	Chronic Myeloid Leukemia	1	not available	not available	cell line	run40	proteomic profiling by mass spectrometry	20100614_Velos1_TaGe_SA_K562_4.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100614_Velos1_TaGe_SA_K562_4.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	K562
PXD051723-Sample-7	Homo sapiens	K562	not available	not available	cell line	not available	Chronic Myeloid Leukemia	1	not available	not available	cell line	run41	proteomic profiling by mass spectrometry	20100614_Velos1_TaGe_SA_K562_5.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100614_Velos1_TaGe_SA_K562_5.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	K562
PXD051723-Sample-7	Homo sapiens	K562	not available	not available	cell line	not available	Chronic Myeloid Leukemia	1	not available	not available	cell line	run42	proteomic profiling by mass spectrometry	20100614_Velos1_TaGe_SA_K562_6.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100614_Velos1_TaGe_SA_K562_6.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	K562
PXD051723-Sample-9	Homo sapiens	MCF7	not available	not available	cell line	not available	Mammary carcinoma	1	not available	not available	cell line	run43	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_MCF7_1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_MCF7_1.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	MCF7
PXD051723-Sample-9	Homo sapiens	MCF7	not available	not available	cell line	not available	Mammary carcinoma	1	not available	not available	cell line	run44	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_MCF7_2.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_MCF7_2.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	MCF7
PXD051723-Sample-9	Homo sapiens	MCF7	not available	not available	cell line	not available	Mammary carcinoma	1	not available	not available	cell line	run45	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_MCF7_3.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_MCF7_3.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	MCF7
PXD051723-Sample-9	Homo sapiens	MCF7	not available	not available	cell line	not available	Mammary carcinoma	1	not available	not available	cell line	run46	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_MCF7_4.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_MCF7_4.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	MCF7
PXD051723-Sample-9	Homo sapiens	MCF7	not available	not available	cell line	not available	Mammary carcinoma	1	not available	not available	cell line	run47	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_MCF7_5.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_MCF7_5.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	MCF7
PXD051723-Sample-9	Homo sapiens	MCF7	not available	not available	cell line	not available	Mammary carcinoma	1	not available	not available	cell line	run48	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_MCF7_6.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_MCF7_6.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	MCF7
PXD051723-Sample-10	Homo sapiens	RKO	not available	not available	cell line	not available	Colon carcinoma	1	not available	not available	cell line	run49	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_RKO_1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_RKO_1.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	RKO
PXD051723-Sample-10	Homo sapiens	RKO	not available	not available	cell line	not available	Colon carcinoma	1	not available	not available	cell line	run50	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_RKO_2.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_RKO_2.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	RKO
PXD051723-Sample-10	Homo sapiens	RKO	not available	not available	cell line	not available	Colon carcinoma	1	not available	not available	cell line	run51	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_RKO_3.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_RKO_3.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	RKO
PXD051723-Sample-10	Homo sapiens	RKO	not available	not available	cell line	not available	Colon carcinoma	1	not available	not available	cell line	run52	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_RKO_4.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_RKO_4.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	RKO
PXD051723-Sample-10	Homo sapiens	RKO	not available	not available	cell line	not available	Colon carcinoma	1	not available	not available	cell line	run53	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_RKO_5.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_RKO_5.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	RKO
PXD051723-Sample-10	Homo sapiens	RKO	not available	not available	cell line	not available	Colon carcinoma	1	not available	not available	cell line	run54	proteomic profiling by mass spectrometry	20100616_Velos1_TaGe_SA_RKO_6.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100616_Velos1_TaGe_SA_RKO_6.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	RKO
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run55	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_LanCap_1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_LanCap_1.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run56	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_LanCap_2.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_LanCap_2.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run57	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_LanCap_3.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_LanCap_3.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run58	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_LanCap_4.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_LanCap_4.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run59	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_LanCap_5.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_LanCap_5.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run60	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_LanCap_6.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_LanCap_6.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-11	Homo sapiens	U2OS	not available	not available	cell line	not available	Osteosarcoma	1	not available	not available	cell line	run61	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_U2OS_1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_U2OS_1.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	U2OS
PXD051723-Sample-11	Homo sapiens	U2OS	not available	not available	cell line	not available	Osteosarcoma	1	not available	not available	cell line	run62	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_U2OS_2.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_U2OS_2.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	U2OS
PXD051723-Sample-11	Homo sapiens	U2OS	not available	not available	cell line	not available	Osteosarcoma	1	not available	not available	cell line	run63	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_U2OS_3.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_U2OS_3.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	U2OS
PXD051723-Sample-11	Homo sapiens	U2OS	not available	not available	cell line	not available	Osteosarcoma	1	not available	not available	cell line	run64	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_U2OS_4.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_U2OS_4.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	U2OS
PXD051723-Sample-11	Homo sapiens	U2OS	not available	not available	cell line	not available	Osteosarcoma	1	not available	not available	cell line	run65	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_U2OS_5.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_U2OS_5.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	U2OS
PXD051723-Sample-11	Homo sapiens	U2OS	not available	not available	cell line	not available	Osteosarcoma	1	not available	not available	cell line	run66	proteomic profiling by mass spectrometry	20100618_Velos1_TaGe_SA_U2OS_6.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100618_Velos1_TaGe_SA_U2OS_6.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	U2OS
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run67	proteomic profiling by mass spectrometry	20100719_Velos1_TaGe_SA_LnCap_1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100719_Velos1_TaGe_SA_LnCap_1.raw	2	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run68	proteomic profiling by mass spectrometry	20100719_Velos1_TaGe_SA_LnCap_2.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100719_Velos1_TaGe_SA_LnCap_2.raw	2	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run69	proteomic profiling by mass spectrometry	20100719_Velos1_TaGe_SA_LnCap_3.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100719_Velos1_TaGe_SA_LnCap_3.raw	2	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run70	proteomic profiling by mass spectrometry	20100719_Velos1_TaGe_SA_LnCap_4.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100719_Velos1_TaGe_SA_LnCap_4.raw	2	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run71	proteomic profiling by mass spectrometry	20100719_Velos1_TaGe_SA_LnCap_5.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100719_Velos1_TaGe_SA_LnCap_5.raw	2	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-8	Homo sapiens	LnCap	not available	not available	cell line	not available	Prostate carcinoma	1	not available	not available	cell line	run72	proteomic profiling by mass spectrometry	20100719_Velos1_TaGe_SA_LnCap_6.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100719_Velos1_TaGe_SA_LnCap_6.raw	2	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LnCap
PXD051723-Sample-9	Homo sapiens	MCF7	not available	not available	cell line	not available	Mammary carcinoma	1	not available	not available	cell line	run73	proteomic profiling by mass spectrometry	20100719_Velos1_TaGe_SA_MCF7_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051723/20100719_Velos1_TaGe_SA_MCF7_01.raw	2	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	MCF7
