source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2015_11_24_17_02_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_24_17_02_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1259	2015_11_24_17_02_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_24_18_34_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_24_18_34_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1260	2015_11_24_18_34_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_24_20_06_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_24_20_06_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1261	2015_11_24_20_06_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_24_21_37_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_24_21_37_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1262	2015_11_24_21_37_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_24_23_09_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_24_23_09_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1263	2015_11_24_23_09_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_02_12_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_02_12_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1264	2015_11_25_02_12_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_03_43_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_03_43_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1265	2015_11_25_03_43_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_05_15_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_05_15_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1266	2015_11_25_05_15_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_06_46_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_06_46_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1267	2015_11_25_06_46_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_08_18_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_08_18_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1268	2015_11_25_08_18_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_09_49_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_09_49_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1269	2015_11_25_09_49_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_11_21_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_11_21_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1270	2015_11_25_11_21_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_12_52_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_12_52_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1271	2015_11_25_12_52_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_14_24_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_14_24_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1272	2015_11_25_14_24_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_17_00_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_17_00_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1274	2015_11_25_17_00_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_11_25_18_32_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_11_25_18_32_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1275	2015_11_25_18_32_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_16_13_32_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_16_13_32_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1336	2015_12_16_13_32_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_21_04_09_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_21_04_09_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1355	2015_12_21_04_09_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_21_07_00_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_21_07_00_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1357	2015_12_21_07_00_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_21_09_51_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_21_09_51_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1358	2015_12_21_09_51_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_21_12_42_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_21_12_42_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1359	2015_12_21_12_42_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_21_15_33_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_21_15_33_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1360	2015_12_21_15_33_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_21_18_24_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_21_18_24_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1362	2015_12_21_18_24_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_21_21_15_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_21_21_15_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1365	2015_12_21_21_15_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2015_12_22_00_06_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2015_12_22_00_06_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1368	2015_12_22_00_06_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_01_11_22_59_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_01_11_22_59_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1410	2016_01_11_22_59_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_01_12_02_11_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_01_12_02_11_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1411	2016_01_12_02_11_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_01_12_05_41_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_01_12_05_41_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1412	2016_01_12_05_41_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_01_13_01_10_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_01_13_01_10_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1415	2016_01_13_01_10_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_01_13_04_26_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_01_13_04_26_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1416	2016_01_13_04_26_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_01_13_06_04_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_01_13_06_04_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1417	2016_01_13_06_04_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_01_13_07_42_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_01_13_07_42_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1418	2016_01_13_07_42_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_19_15_51_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_19_15_51_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1535	2016_02_19_15_51_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_24_22_31_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_24_22_31_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1565	2016_02_24_22_31_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_25_11_17_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_25_11_17_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1567	2016_02_25_11_17_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_26_19_28_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_26_19_28_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1576	2016_02_26_19_28_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_26_20_53_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_26_20_53_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1577	2016_02_26_20_53_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_26_22_18_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_26_22_18_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1578	2016_02_26_22_18_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_26_23_43_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_26_23_43_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1579	2016_02_26_23_43_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_27_05_24_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_27_05_24_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1580	2016_02_27_05_24_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_27_08_15_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_27_08_15_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1581	2016_02_27_08_15_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_27_09_40_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_27_09_40_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1582	2016_02_27_09_40_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_27_11_06_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_27_11_06_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1583	2016_02_27_11_06_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_29_15_28_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_29_15_28_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1590	2016_02_29_15_28_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_02_29_18_20_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_02_29_18_20_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1592	2016_02_29_18_20_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_03_09_17_01_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_03_09_17_01_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1635	2016_03_09_17_01_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_03_11_14_44_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_03_11_14_44_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1644	2016_03_11_14_44_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_03_11_17_27_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_03_11_17_27_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1645	2016_03_11_17_27_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_05_07_20_34_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_07_20_34_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1810	2016_05_07_20_34_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_05_07_23_16_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_07_23_16_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1811	2016_05_07_23_16_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_05_08_01_59_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_01_59_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1813	2016_05_08_01_59_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_05_08_04_41_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_04_41_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1815	2016_05_08_04_41_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_05_08_07_24_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_07_24_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1816	2016_05_08_07_24_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_05_08_10_07_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_10_07_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1818	2016_05_08_10_07_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_05_08_12_49_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_12_49_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1820	2016_05_08_12_49_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_05_08_15_32_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_15_32_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1821	2016_05_08_15_32_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_24_13_01_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_24_13_01_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1888	2016_06_24_13_01_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_24_15_55_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_24_15_55_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1889	2016_06_24_15_55_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
