source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2013_05_22_22_18_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_22_22_18_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	64	2013_05_22_22_18_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_23_01_57_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_23_01_57_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	65	2013_05_23_01_57_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_27_17_44_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_27_17_44_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	66	2013_05_27_17_44_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_27_20_31_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_27_20_31_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	67	2013_05_27_20_31_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_27_23_17_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_27_23_17_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	68	2013_05_27_23_17_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_28_02_04_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_28_02_04_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	69	2013_05_28_02_04_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_28_04_50_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_28_04_50_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	70	2013_05_28_04_50_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_28_20_31_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_28_20_31_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	71	2013_05_28_20_31_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_28_23_13_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_28_23_13_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	72	2013_05_28_23_13_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_29_01_56_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_29_01_56_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	73	2013_05_29_01_56_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_29_04_39_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_29_04_39_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	74	2013_05_29_04_39_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_29_07_22_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_29_07_22_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	75	2013_05_29_07_22_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_29_10_04_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_29_10_04_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	76	2013_05_29_10_04_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_05_30_17_41_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_05_30_17_41_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	77	2013_05_30_17_41_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_03_00_07_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_03_00_07_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	78	2013_06_03_00_07_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_03_02_47_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_03_02_47_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	79	2013_06_03_02_47_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_03_05_27_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_03_05_27_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	80	2013_06_03_05_27_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_03_16_06_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_03_16_06_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	81	2013_06_03_16_06_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_04_16_23_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_04_16_23_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	82	2013_06_04_16_23_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_04_17_43_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_04_17_43_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	83	2013_06_04_17_43_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_04_19_04_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_04_19_04_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	84	2013_06_04_19_04_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_04_20_25_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_04_20_25_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	85	2013_06_04_20_25_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_04_23_07_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_04_23_07_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	86	2013_06_04_23_07_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_05_00_27_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_05_00_27_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	87	2013_06_05_00_27_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_05_03_08_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_05_03_08_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	88	2013_06_05_03_08_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_09_19_08_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_09_19_08_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	89	2013_06_09_19_08_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_10_14_23_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_10_14_23_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	90	2013_06_10_14_23_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_10_14_41_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_10_14_41_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	91	2013_06_10_14_41_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_10_17_22_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_10_17_22_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	92	2013_06_10_17_22_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_10_20_57_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_10_20_57_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	93	2013_06_10_20_57_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_10_23_38_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_10_23_38_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	94	2013_06_10_23_38_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_11_02_20_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_11_02_20_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	95	2013_06_11_02_20_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_11_05_02_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_11_05_02_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	96	2013_06_11_05_02_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_17_00_31_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_17_00_31_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	97	2013_06_17_00_31_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_17_03_13_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_17_03_13_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	98	2013_06_17_03_13_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_17_06_23_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_17_06_23_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	99	2013_06_17_06_23_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_17_13_51_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_17_13_51_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	100	2013_06_17_13_51_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_17_21_23_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_17_21_23_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	101	2013_06_17_21_23_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_18_00_08_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_18_00_08_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	102	2013_06_18_00_08_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_18_00_40_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_18_00_40_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	103	2013_06_18_00_40_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_18_02_53_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_18_02_53_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	104	2013_06_18_02_53_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_18_03_17_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_18_03_17_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	105	2013_06_18_03_17_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_18_05_55_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_18_05_55_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	106	2013_06_18_05_55_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_18_09_22_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_18_09_22_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	107	2013_06_18_09_22_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_18_11_59_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_18_11_59_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	108	2013_06_18_11_59_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_21_18_39_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_21_18_39_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	109	2013_06_21_18_39_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_21_23_13_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_21_23_13_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	110	2013_06_21_23_13_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_22_01_57_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_22_01_57_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	111	2013_06_22_01_57_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_06_22_04_42_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_06_22_04_42_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	112	2013_06_22_04_42_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_01_10_42_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_01_10_42_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	113	2013_07_01_10_42_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_01_22_12_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_01_22_12_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	114	2013_07_01_22_12_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_02_01_02_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_02_01_02_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	115	2013_07_02_01_02_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_02_03_28_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_02_03_28_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	116	2013_07_02_03_28_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_02_06_10_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_02_06_10_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	117	2013_07_02_06_10_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_04_21_18_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_04_21_18_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	118	2013_07_04_21_18_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_05_00_05_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_05_00_05_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	119	2013_07_05_00_05_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_08_16_37_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_08_16_37_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	120	2013_07_08_16_37_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_08_19_16_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_08_19_16_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	121	2013_07_08_19_16_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_08_19_19_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_08_19_19_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	122	2013_07_08_19_19_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_08_21_56_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_08_21_56_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	123	2013_07_08_21_56_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_08_22_04_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_08_22_04_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	124	2013_07_08_22_04_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_09_00_35_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_09_00_35_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	125	2013_07_09_00_35_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_09_02_04_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_09_02_04_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	126	2013_07_09_02_04_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_09_03_15_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_09_03_15_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	127	2013_07_09_03_15_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_09_04_49_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_09_04_49_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	128	2013_07_09_04_49_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
