source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2020_06_11_11_20_Orbitrap-Exploris-480_MA10130C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_11_11_20_Orbitrap-Exploris-480_MA10130C	proteomic profiling by mass spectrometer	7264	2020_06_11_11_20_Orbitrap-Exploris-480_MA10130C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_11_16_07_Orbitrap-Exploris-480_MA10130C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_11_16_07_Orbitrap-Exploris-480_MA10130C	proteomic profiling by mass spectrometer	7265	2020_06_11_16_07_Orbitrap-Exploris-480_MA10130C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_16_14_54_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_16_14_54_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7266	2020_06_16_14_54_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_16_16_29_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_16_16_29_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7267	2020_06_16_16_29_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_16_17_45_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_16_17_45_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7268	2020_06_16_17_45_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_16_20_37_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_16_20_37_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7269	2020_06_16_20_37_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_16_23_29_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_16_23_29_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7270	2020_06_16_23_29_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_02_21_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_02_21_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7271	2020_06_17_02_21_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_04_16_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_04_16_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7272	2020_06_17_04_16_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_06_10_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_06_10_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7273	2020_06_17_06_10_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_08_05_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_08_05_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7274	2020_06_17_08_05_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_10_22_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_10_22_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7275	2020_06_17_10_22_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_11_17_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_11_17_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7276	2020_06_17_11_17_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_13_14_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_13_14_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7277	2020_06_17_13_14_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_19_56_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_19_56_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7278	2020_06_17_19_56_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_17_22_39_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_17_22_39_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7279	2020_06_17_22_39_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_18_09_51_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_18_09_51_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7280	2020_06_18_09_51_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_18_12_45_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_18_12_45_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7281	2020_06_18_12_45_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_18_17_23_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_18_17_23_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7282	2020_06_18_17_23_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_18_20_07_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_18_20_07_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7283	2020_06_18_20_07_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_18_20_32_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_18_20_32_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7284	2020_06_18_20_32_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_18_23_00_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_18_23_00_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7285	2020_06_18_23_00_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_18_23_50_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_18_23_50_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7286	2020_06_18_23_50_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_01_53_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_01_53_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7287	2020_06_19_01_53_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_03_02_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_03_02_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7288	2020_06_19_03_02_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_04_46_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_04_46_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7289	2020_06_19_04_46_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_07_39_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_07_39_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7290	2020_06_19_07_39_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_07_57_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_07_57_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7291	2020_06_19_07_57_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_12_53_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_12_53_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7292	2020_06_19_12_53_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_16_07_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_16_07_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7293	2020_06_19_16_07_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_16_19_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_16_19_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7294	2020_06_19_16_19_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_19_14_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_19_14_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7295	2020_06_19_19_14_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_19_19_20_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_19_19_20_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7296	2020_06_19_19_20_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_21_17_16_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_21_17_16_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7297	2020_06_21_17_16_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_21_20_31_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_21_20_31_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7298	2020_06_21_20_31_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_22_01_48_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_22_01_48_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7299	2020_06_22_01_48_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_22_05_03_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_22_05_03_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7300	2020_06_22_05_03_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_22_08_18_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_22_08_18_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7301	2020_06_22_08_18_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_22_13_35_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_22_13_35_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7302	2020_06_22_13_35_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_22_14_51_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_22_14_51_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7303	2020_06_22_14_51_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_22_17_39_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_22_17_39_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7304	2020_06_22_17_39_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_22_18_52_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_22_18_52_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7305	2020_06_22_18_52_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_22_21_43_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_22_21_43_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7306	2020_06_22_21_43_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_23_09_05_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_23_09_05_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7307	2020_06_23_09_05_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_24_13_19_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_24_13_19_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7308	2020_06_24_13_19_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_24_16_14_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_24_16_14_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7309	2020_06_24_16_14_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_26_10_31_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_26_10_31_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7310	2020_06_26_10_31_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_26_15_26_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_26_15_26_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7311	2020_06_26_15_26_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_26_18_23_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_26_18_23_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7312	2020_06_26_18_23_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_00_26_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_00_26_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7313	2020_06_27_00_26_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_03_08_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_03_08_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7314	2020_06_27_03_08_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_05_50_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_05_50_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7315	2020_06_27_05_50_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_07_48_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_07_48_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7316	2020_06_27_07_48_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_08_32_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_08_32_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7317	2020_06_27_08_32_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_11_14_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_11_14_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7318	2020_06_27_11_14_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_13_05_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_13_05_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7319	2020_06_27_13_05_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_13_57_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_13_57_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7320	2020_06_27_13_57_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_15_58_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_15_58_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7321	2020_06_27_15_58_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_27_22_29_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_27_22_29_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7322	2020_06_27_22_29_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
