source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2018_02_07_13_52_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_07_13_52_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3015	2018_02_07_13_52_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_07_15_13_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_07_15_13_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	3016	2018_02_07_15_13_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_07_16_40_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_07_16_40_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3017	2018_02_07_16_40_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_07_17_54_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_07_17_54_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	3018	2018_02_07_17_54_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_07_22_48_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_07_22_48_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3019	2018_02_07_22_48_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_01_36_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_01_36_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3020	2018_02_08_01_36_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_04_06_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_04_06_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	3021	2018_02_08_04_06_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_04_24_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_04_24_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3022	2018_02_08_04_24_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_07_00_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_07_00_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	3023	2018_02_08_07_00_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_15_09_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_15_09_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3024	2018_02_08_15_09_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_17_00_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_17_00_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3025	2018_02_08_17_00_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_17_56_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_17_56_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3026	2018_02_08_17_56_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_19_48_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_19_48_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3028	2018_02_08_19_48_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_20_43_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_20_43_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3029	2018_02_08_20_43_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_08_22_36_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_08_22_36_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3030	2018_02_08_22_36_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_01_11_Q-Exactive-HF-X-Orbitrap_6078	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_01_11_Q-Exactive-HF-X-Orbitrap_6078	proteomic profiling by mass spectrometer	3031	2018_02_09_01_11_Q-Exactive-HF-X-Orbitrap_6078.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_01_24_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_01_24_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3032	2018_02_09_01_24_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_11_11_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_11_11_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	3033	2018_02_09_11_11_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_13_16_Q-Exactive-HF-X-Orbitrap_6073	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_13_16_Q-Exactive-HF-X-Orbitrap_6073	proteomic profiling by mass spectrometer	3034	2018_02_09_13_16_Q-Exactive-HF-X-Orbitrap_6073.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_16_41_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_16_41_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3035	2018_02_09_16_41_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_17_11_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_17_11_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	3036	2018_02_09_17_11_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_18_48_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_18_48_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	3037	2018_02_09_18_48_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_19_12_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_19_12_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	3038	2018_02_09_19_12_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_19_28_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_19_28_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3039	2018_02_09_19_28_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_21_38_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_21_38_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	3040	2018_02_09_21_38_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_21_56_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_21_56_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	3041	2018_02_09_21_56_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_09_22_15_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_09_22_15_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3042	2018_02_09_22_15_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_10_01_02_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_10_01_02_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3043	2018_02_10_01_02_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_10_18_57_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_10_18_57_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3044	2018_02_10_18_57_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_10_21_46_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_10_21_46_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3045	2018_02_10_21_46_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_11_00_35_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_11_00_35_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3046	2018_02_11_00_35_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_11_23_46_Q-Exactive-HF-X-Orbitrap_6073	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_11_23_46_Q-Exactive-HF-X-Orbitrap_6073	proteomic profiling by mass spectrometer	3047	2018_02_11_23_46_Q-Exactive-HF-X-Orbitrap_6073.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_02_35_Q-Exactive-HF-X-Orbitrap_6073	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_02_35_Q-Exactive-HF-X-Orbitrap_6073	proteomic profiling by mass spectrometer	3048	2018_02_12_02_35_Q-Exactive-HF-X-Orbitrap_6073.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_11_18_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_11_18_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	3049	2018_02_12_11_18_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_11_23_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_11_23_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	3050	2018_02_12_11_23_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_14_16_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_14_16_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	3051	2018_02_12_14_16_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_16_25_Q-Exactive-HF-X-Orbitrap_6073	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_16_25_Q-Exactive-HF-X-Orbitrap_6073	proteomic profiling by mass spectrometer	3052	2018_02_12_16_25_Q-Exactive-HF-X-Orbitrap_6073.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_18_43_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_18_43_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	3053	2018_02_12_18_43_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_19_14_Q-Exactive-HF-X-Orbitrap_6073	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_19_14_Q-Exactive-HF-X-Orbitrap_6073	proteomic profiling by mass spectrometer	3054	2018_02_12_19_14_Q-Exactive-HF-X-Orbitrap_6073.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_21_31_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_21_31_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	3055	2018_02_12_21_31_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_12_22_03_Q-Exactive-HF-X-Orbitrap_6073	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_12_22_03_Q-Exactive-HF-X-Orbitrap_6073	proteomic profiling by mass spectrometer	3056	2018_02_12_22_03_Q-Exactive-HF-X-Orbitrap_6073.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_13_00_18_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_13_00_18_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	3057	2018_02_13_00_18_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_13_00_53_Q-Exactive-HF-X-Orbitrap_6073	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_13_00_53_Q-Exactive-HF-X-Orbitrap_6073	proteomic profiling by mass spectrometer	3058	2018_02_13_00_53_Q-Exactive-HF-X-Orbitrap_6073.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_13_11_55_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_13_11_55_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3059	2018_02_13_11_55_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_13_16_25_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_13_16_25_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3060	2018_02_13_16_25_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_13_18_58_Q-Exactive-HF-X-Orbitrap_6071	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_13_18_58_Q-Exactive-HF-X-Orbitrap_6071	proteomic profiling by mass spectrometer	3061	2018_02_13_18_58_Q-Exactive-HF-X-Orbitrap_6071.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_13_19_13_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_13_19_13_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3062	2018_02_13_19_13_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_13_21_58_Q-Exactive-HF-X-Orbitrap_6071	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_13_21_58_Q-Exactive-HF-X-Orbitrap_6071	proteomic profiling by mass spectrometer	3063	2018_02_13_21_58_Q-Exactive-HF-X-Orbitrap_6071.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_13_22_01_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_13_22_01_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3064	2018_02_13_22_01_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_00_49_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_00_49_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3065	2018_02_14_00_49_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_07_14_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_07_14_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	3066	2018_02_14_07_14_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_17_03_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_17_03_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3067	2018_02_14_17_03_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_17_16_Q-Exactive-HF-X-Orbitrap_6078	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_17_16_Q-Exactive-HF-X-Orbitrap_6078	proteomic profiling by mass spectrometer	3068	2018_02_14_17_16_Q-Exactive-HF-X-Orbitrap_6078.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_18_10_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_18_10_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3069	2018_02_14_18_10_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_19_51_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_19_51_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3070	2018_02_14_19_51_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_19_55_Q-Exactive-HF-X-Orbitrap_6078	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_19_55_Q-Exactive-HF-X-Orbitrap_6078	proteomic profiling by mass spectrometer	3071	2018_02_14_19_55_Q-Exactive-HF-X-Orbitrap_6078.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_20_58_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_20_58_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3072	2018_02_14_20_58_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_22_39_Q-Exactive-HF-X-Orbitrap_6096	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_22_39_Q-Exactive-HF-X-Orbitrap_6096	proteomic profiling by mass spectrometer	3073	2018_02_14_22_39_Q-Exactive-HF-X-Orbitrap_6096.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_02_14_23_46_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_02_14_23_46_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	3074	2018_02_14_23_46_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
