source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	factor value[cell line]
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run37	proteomic profiling by mass spectrometry	CC_Res_83-M724-A01-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-A01-O409-P9076-1.raw	1	1	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run38	proteomic profiling by mass spectrometry	CC_Res_83-M724-A02-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-A02-O409-P9076-1.raw	1	2	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run39	proteomic profiling by mass spectrometry	CC_Res_83-M724-A03-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-A03-O409-P9076-1.raw	1	3	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run40	proteomic profiling by mass spectrometry	CC_Res_83-M724-A04-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-A04-O409-P9076-1.raw	1	4	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run41	proteomic profiling by mass spectrometry	CC_Res_83-M724-A05-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-A05-O409-P9076-1.raw	1	5	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run42	proteomic profiling by mass spectrometry	CC_Res_83-M724-A06-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-A06-O409-P9076-1.raw	1	6	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run43	proteomic profiling by mass spectrometry	CC_Res_83-M724-A07-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-A07-O409-P9076-1.raw	1	7	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run44	proteomic profiling by mass spectrometry	CC_Res_83-M724-A08-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-A08-O409-P9076-1.raw	1	8	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run45	proteomic profiling by mass spectrometry	CC_Res_83-M724-B01-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-B01-O409-P9076-1.raw	1	9	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run46	proteomic profiling by mass spectrometry	CC_Res_83-M724-B02-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-B02-O409-P9076-1.raw	1	10	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run47	proteomic profiling by mass spectrometry	CC_Res_83-M724-B03-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-B03-O409-P9076-1.raw	1	11	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run48	proteomic profiling by mass spectrometry	CC_Res_83-M724-B04-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-B04-O409-P9076-1.raw	1	12	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run49	proteomic profiling by mass spectrometry	CC_Res_83-M724-B05-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-B05-O409-P9076-1.raw	1	13	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run50	proteomic profiling by mass spectrometry	CC_Res_83-M724-B06-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-B06-O409-P9076-1.raw	1	14	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run51	proteomic profiling by mass spectrometry	CC_Res_83-M724-B07-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-B07-O409-P9076-1.raw	1	15	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run52	proteomic profiling by mass spectrometry	CC_Res_83-M724-B08-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-B08-O409-P9076-1.raw	1	16	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run53	proteomic profiling by mass spectrometry	CC_Res_83-M724-C01-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-C01-O409-P9076-1.raw	1	17	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run54	proteomic profiling by mass spectrometry	CC_Res_83-M724-C02-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-C02-O409-P9076-1.raw	1	18	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run55	proteomic profiling by mass spectrometry	CC_Res_83-M724-C03-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-C03-O409-P9076-1.raw	1	19	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run56	proteomic profiling by mass spectrometry	CC_Res_83-M724-C04-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-C04-O409-P9076-1.raw	1	20	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run57	proteomic profiling by mass spectrometry	CC_Res_83-M724-C05-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-C05-O409-P9076-1.raw	1	21	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run58	proteomic profiling by mass spectrometry	CC_Res_83-M724-C06-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-C06-O409-P9076-1.raw	1	22	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run59	proteomic profiling by mass spectrometry	CC_Res_83-M724-C07-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-C07-O409-P9076-1.raw	1	23	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run60	proteomic profiling by mass spectrometry	CC_Res_83-M724-C08-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-C08-O409-P9076-1.raw	1	24	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run61	proteomic profiling by mass spectrometry	CC_Res_83-M724-D01-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-D01-O409-P9076-1.raw	1	25	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run62	proteomic profiling by mass spectrometry	CC_Res_83-M724-D02-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-D02-O409-P9076-1.raw	1	26	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run63	proteomic profiling by mass spectrometry	CC_Res_83-M724-D03-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-D03-O409-P9076-1.raw	1	27	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run64	proteomic profiling by mass spectrometry	CC_Res_83-M724-D04-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-D04-O409-P9076-1.raw	1	28	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run65	proteomic profiling by mass spectrometry	CC_Res_83-M724-D05-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-D05-O409-P9076-1.raw	1	29	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run66	proteomic profiling by mass spectrometry	CC_Res_83-M724-D06-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-D06-O409-P9076-1.raw	1	30	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run67	proteomic profiling by mass spectrometry	CC_Res_83-M724-D07-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-D07-O409-P9076-1.raw	1	31	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run68	proteomic profiling by mass spectrometry	CC_Res_83-M724-D08-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-D08-O409-P9076-1.raw	1	32	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run69	proteomic profiling by mass spectrometry	CC_Res_83-M724-E01-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-E01-O409-P9076-1.raw	1	33	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run70	proteomic profiling by mass spectrometry	CC_Res_83-M724-E02-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-E02-O409-P9076-1.raw	1	34	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run71	proteomic profiling by mass spectrometry	CC_Res_83-M724-E03-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-E03-O409-P9076-1.raw	1	35	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-4	Homo sapiens	LS180	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run72	proteomic profiling by mass spectrometry	CC_Res_83-M724-E04-O409-P9076-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M724-E04-O409-P9076-1.raw	1	36	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	LS180
PXD051747-Sample-2	Homo sapiens	1321N1	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run73	proteomic profiling by mass spectrometry	CC_Res_83-M727-A01-O410-P9120-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M727-A01-O410-P9120-1.raw	1	1	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	1321N1
PXD051747-Sample-2	Homo sapiens	1321N1	not available	not available	cell line	not available	not available	1	not available	not available	cell line	run74	proteomic profiling by mass spectrometry	CC_Res_83-M727-A02-O410-P9120-1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD051747/CC_Res_83-M727-A02-O410-P9120-1.raw	1	2	label free	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	38% NCE	50 ppm	0.2 Da	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Trypsin;AC=MS:1001251	1321N1
