source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000310-Sample-3	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run22	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OBeY~WZ2sM63hk22danMDRi-1bKMv4CSrFgsn2spF-YHBl9XvvutRG7IDEPfyRRZAw5T7pM53bGIJDfpnyZXUX9c~VmhrxkI5N0RoIkNZeyEhLzbUlSlXoz0V22nF-3gWv2NKq~pbxscI4Rwu5ReuhI535LMPTiz3ZOKzY-mhs09ug6Tqw08AHOEnM77jrUapsZJma19hbzCwQEGUtvr0Sf-~TWxXkMewrLnDDGojhfr-7aQwqb1cnckzyYe7JIQdScHRk6CQHllp8etIAtRq-xTBz2ZC7Gz0CidhrLpEiMTOEfcdLDTZfgxPgAZ8GykAbY2AeQjuoSQYTUxg5~C5g__	1	22	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-4	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run22	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OBeY~WZ2sM63hk22danMDRi-1bKMv4CSrFgsn2spF-YHBl9XvvutRG7IDEPfyRRZAw5T7pM53bGIJDfpnyZXUX9c~VmhrxkI5N0RoIkNZeyEhLzbUlSlXoz0V22nF-3gWv2NKq~pbxscI4Rwu5ReuhI535LMPTiz3ZOKzY-mhs09ug6Tqw08AHOEnM77jrUapsZJma19hbzCwQEGUtvr0Sf-~TWxXkMewrLnDDGojhfr-7aQwqb1cnckzyYe7JIQdScHRk6CQHllp8etIAtRq-xTBz2ZC7Gz0CidhrLpEiMTOEfcdLDTZfgxPgAZ8GykAbY2AeQjuoSQYTUxg5~C5g__	1	22	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-5	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run22	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OBeY~WZ2sM63hk22danMDRi-1bKMv4CSrFgsn2spF-YHBl9XvvutRG7IDEPfyRRZAw5T7pM53bGIJDfpnyZXUX9c~VmhrxkI5N0RoIkNZeyEhLzbUlSlXoz0V22nF-3gWv2NKq~pbxscI4Rwu5ReuhI535LMPTiz3ZOKzY-mhs09ug6Tqw08AHOEnM77jrUapsZJma19hbzCwQEGUtvr0Sf-~TWxXkMewrLnDDGojhfr-7aQwqb1cnckzyYe7JIQdScHRk6CQHllp8etIAtRq-xTBz2ZC7Gz0CidhrLpEiMTOEfcdLDTZfgxPgAZ8GykAbY2AeQjuoSQYTUxg5~C5g__	1	22	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-6	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run22	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OBeY~WZ2sM63hk22danMDRi-1bKMv4CSrFgsn2spF-YHBl9XvvutRG7IDEPfyRRZAw5T7pM53bGIJDfpnyZXUX9c~VmhrxkI5N0RoIkNZeyEhLzbUlSlXoz0V22nF-3gWv2NKq~pbxscI4Rwu5ReuhI535LMPTiz3ZOKzY-mhs09ug6Tqw08AHOEnM77jrUapsZJma19hbzCwQEGUtvr0Sf-~TWxXkMewrLnDDGojhfr-7aQwqb1cnckzyYe7JIQdScHRk6CQHllp8etIAtRq-xTBz2ZC7Gz0CidhrLpEiMTOEfcdLDTZfgxPgAZ8GykAbY2AeQjuoSQYTUxg5~C5g__	1	22	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-7	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run22	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OBeY~WZ2sM63hk22danMDRi-1bKMv4CSrFgsn2spF-YHBl9XvvutRG7IDEPfyRRZAw5T7pM53bGIJDfpnyZXUX9c~VmhrxkI5N0RoIkNZeyEhLzbUlSlXoz0V22nF-3gWv2NKq~pbxscI4Rwu5ReuhI535LMPTiz3ZOKzY-mhs09ug6Tqw08AHOEnM77jrUapsZJma19hbzCwQEGUtvr0Sf-~TWxXkMewrLnDDGojhfr-7aQwqb1cnckzyYe7JIQdScHRk6CQHllp8etIAtRq-xTBz2ZC7Gz0CidhrLpEiMTOEfcdLDTZfgxPgAZ8GykAbY2AeQjuoSQYTUxg5~C5g__	1	22	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-8	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run22	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OBeY~WZ2sM63hk22danMDRi-1bKMv4CSrFgsn2spF-YHBl9XvvutRG7IDEPfyRRZAw5T7pM53bGIJDfpnyZXUX9c~VmhrxkI5N0RoIkNZeyEhLzbUlSlXoz0V22nF-3gWv2NKq~pbxscI4Rwu5ReuhI535LMPTiz3ZOKzY-mhs09ug6Tqw08AHOEnM77jrUapsZJma19hbzCwQEGUtvr0Sf-~TWxXkMewrLnDDGojhfr-7aQwqb1cnckzyYe7JIQdScHRk6CQHllp8etIAtRq-xTBz2ZC7Gz0CidhrLpEiMTOEfcdLDTZfgxPgAZ8GykAbY2AeQjuoSQYTUxg5~C5g__	1	22	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-9	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run22	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OBeY~WZ2sM63hk22danMDRi-1bKMv4CSrFgsn2spF-YHBl9XvvutRG7IDEPfyRRZAw5T7pM53bGIJDfpnyZXUX9c~VmhrxkI5N0RoIkNZeyEhLzbUlSlXoz0V22nF-3gWv2NKq~pbxscI4Rwu5ReuhI535LMPTiz3ZOKzY-mhs09ug6Tqw08AHOEnM77jrUapsZJma19hbzCwQEGUtvr0Sf-~TWxXkMewrLnDDGojhfr-7aQwqb1cnckzyYe7JIQdScHRk6CQHllp8etIAtRq-xTBz2ZC7Gz0CidhrLpEiMTOEfcdLDTZfgxPgAZ8GykAbY2AeQjuoSQYTUxg5~C5g__	1	22	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-10	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run22	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_22_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OBeY~WZ2sM63hk22danMDRi-1bKMv4CSrFgsn2spF-YHBl9XvvutRG7IDEPfyRRZAw5T7pM53bGIJDfpnyZXUX9c~VmhrxkI5N0RoIkNZeyEhLzbUlSlXoz0V22nF-3gWv2NKq~pbxscI4Rwu5ReuhI535LMPTiz3ZOKzY-mhs09ug6Tqw08AHOEnM77jrUapsZJma19hbzCwQEGUtvr0Sf-~TWxXkMewrLnDDGojhfr-7aQwqb1cnckzyYe7JIQdScHRk6CQHllp8etIAtRq-xTBz2ZC7Gz0CidhrLpEiMTOEfcdLDTZfgxPgAZ8GykAbY2AeQjuoSQYTUxg5~C5g__	1	22	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-1	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run23	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OXPA1xj24lwxskb8jYkVhDSoJUDre4B18CxB-Twmr9kR~vF0~LR4dlbeS9cXqlPc9p2lIT-fwT0uHQJjwHzOBdfFv-yau0RHRHt5zryNt~o6KOVBnGoXCiBnEz3-1JZK4qYtzMdZzaeuRzOKjLpxhjst2Fvj0fE2TtOO5KqGGmO23Y-sypiXoq35tu9Zn6sqRiLE9zsFSLXpisYyBAxjoxRW16fnYgRsV8HY-tWr2c6INDx2Bwx4JzcNegffaZ6ct8veTav2kuXLo5nBJKKE7qEoyYKgbp8LFlBcg0DLlh7sMGuGq3XKF1skjfB03hQd5f4c6VEFYcQE63CXOMVjkw__	1	23	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-2	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run23	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OXPA1xj24lwxskb8jYkVhDSoJUDre4B18CxB-Twmr9kR~vF0~LR4dlbeS9cXqlPc9p2lIT-fwT0uHQJjwHzOBdfFv-yau0RHRHt5zryNt~o6KOVBnGoXCiBnEz3-1JZK4qYtzMdZzaeuRzOKjLpxhjst2Fvj0fE2TtOO5KqGGmO23Y-sypiXoq35tu9Zn6sqRiLE9zsFSLXpisYyBAxjoxRW16fnYgRsV8HY-tWr2c6INDx2Bwx4JzcNegffaZ6ct8veTav2kuXLo5nBJKKE7qEoyYKgbp8LFlBcg0DLlh7sMGuGq3XKF1skjfB03hQd5f4c6VEFYcQE63CXOMVjkw__	1	23	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-3	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run23	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OXPA1xj24lwxskb8jYkVhDSoJUDre4B18CxB-Twmr9kR~vF0~LR4dlbeS9cXqlPc9p2lIT-fwT0uHQJjwHzOBdfFv-yau0RHRHt5zryNt~o6KOVBnGoXCiBnEz3-1JZK4qYtzMdZzaeuRzOKjLpxhjst2Fvj0fE2TtOO5KqGGmO23Y-sypiXoq35tu9Zn6sqRiLE9zsFSLXpisYyBAxjoxRW16fnYgRsV8HY-tWr2c6INDx2Bwx4JzcNegffaZ6ct8veTav2kuXLo5nBJKKE7qEoyYKgbp8LFlBcg0DLlh7sMGuGq3XKF1skjfB03hQd5f4c6VEFYcQE63CXOMVjkw__	1	23	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-4	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run23	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OXPA1xj24lwxskb8jYkVhDSoJUDre4B18CxB-Twmr9kR~vF0~LR4dlbeS9cXqlPc9p2lIT-fwT0uHQJjwHzOBdfFv-yau0RHRHt5zryNt~o6KOVBnGoXCiBnEz3-1JZK4qYtzMdZzaeuRzOKjLpxhjst2Fvj0fE2TtOO5KqGGmO23Y-sypiXoq35tu9Zn6sqRiLE9zsFSLXpisYyBAxjoxRW16fnYgRsV8HY-tWr2c6INDx2Bwx4JzcNegffaZ6ct8veTav2kuXLo5nBJKKE7qEoyYKgbp8LFlBcg0DLlh7sMGuGq3XKF1skjfB03hQd5f4c6VEFYcQE63CXOMVjkw__	1	23	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-5	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run23	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OXPA1xj24lwxskb8jYkVhDSoJUDre4B18CxB-Twmr9kR~vF0~LR4dlbeS9cXqlPc9p2lIT-fwT0uHQJjwHzOBdfFv-yau0RHRHt5zryNt~o6KOVBnGoXCiBnEz3-1JZK4qYtzMdZzaeuRzOKjLpxhjst2Fvj0fE2TtOO5KqGGmO23Y-sypiXoq35tu9Zn6sqRiLE9zsFSLXpisYyBAxjoxRW16fnYgRsV8HY-tWr2c6INDx2Bwx4JzcNegffaZ6ct8veTav2kuXLo5nBJKKE7qEoyYKgbp8LFlBcg0DLlh7sMGuGq3XKF1skjfB03hQd5f4c6VEFYcQE63CXOMVjkw__	1	23	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000310-Sample-6	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run23	proteomic profiling by mass spectrometry	CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/CPTAC3_Harmonization_PNNL_W_S2_Fr_23_9May17.raw?Expires=1685621369&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OXPA1xj24lwxskb8jYkVhDSoJUDre4B18CxB-Twmr9kR~vF0~LR4dlbeS9cXqlPc9p2lIT-fwT0uHQJjwHzOBdfFv-yau0RHRHt5zryNt~o6KOVBnGoXCiBnEz3-1JZK4qYtzMdZzaeuRzOKjLpxhjst2Fvj0fE2TtOO5KqGGmO23Y-sypiXoq35tu9Zn6sqRiLE9zsFSLXpisYyBAxjoxRW16fnYgRsV8HY-tWr2c6INDx2Bwx4JzcNegffaZ6ct8veTav2kuXLo5nBJKKE7qEoyYKgbp8LFlBcg0DLlh7sMGuGq3XKF1skjfB03hQd5f4c6VEFYcQE63CXOMVjkw__	1	23	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
