source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	1	cell	run 38	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C3_L4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C3_L4.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	1	cell	run 39	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C3_L6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C3_L6.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	1	cell	run 40	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C3_L12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C3_L12.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	1	cell	run 41	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C3_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C3_T2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	1	cell	run 42	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C3_T5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C3_T5.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	2	cell	run 43	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C5_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C5_L2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	2	cell	run 44	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C5_L12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C5_L12.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	2	cell	run 45	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C5_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C5_T2.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	2	cell	run 46	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C5_T5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C5_T5.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	3	cell	run 47	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C7_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C7_L2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	3	cell	run 48	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C7_L12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C7_L12.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	3	cell	run 49	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C7_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C7_T2.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	3	cell	run 50	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C7_T5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C7_T5.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	4	cell	run 51	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C9_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C9_L2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	4	cell	run 52	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C9_L12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C9_L12.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	4	cell	run 53	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C9_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C9_T2.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-4	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	67	4	cell	run 54	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C9_T5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C9_T5.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	1	cell	run 55	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C4_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C4_L2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	1	cell	run 56	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C4_L4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C4_L4.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	1	cell	run 57	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C4_L6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C4_L6.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	1	cell	run 58	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C4_L12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C4_L12.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	1	cell	run 59	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C4_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C4_T2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	1	cell	run 60	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C4_T5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C4_T5.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	2	cell	run 61	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C6_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C6_L2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	2	cell	run 62	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C6_L12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C6_L12.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	2	cell	run 63	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C6_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C6_T2.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	2	cell	run 64	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C6_T5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C6_T5.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	3	cell	run 65	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C8_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C8_L2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	3	cell	run 66	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C8_L12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C8_L12.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	3	cell	run 67	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C8_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C8_T2.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	3	cell	run 68	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C8_T5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C8_T5.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	4	cell	run 69	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C10_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C10_L2.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	4	cell	run 70	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C10_L12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C10_L12.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	4	cell	run 71	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C10_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C10_T2.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-5	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	69	4	cell	run 72	proteomic profiling by mass spectrometry	20130122_EXQ4_JRW_C10_T5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130122_EXQ4_JRW_C10_T5.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 73	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_2_L1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_2_L1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 74	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_2_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_2_L2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 75	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_2_L3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_2_L3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 76	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_2_L4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_2_L4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
