source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 109	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130101_A0218_8G_R_FR04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130101_A0218_8G_R_FR04.raw	1	4	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 110	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130101_A0218_8G_R_FR05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130101_A0218_8G_R_FR05.raw	1	5	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 111	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130101_A0218_8G_R_FR06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130101_A0218_8G_R_FR06.raw	1	6	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 112	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR07.raw	1	7	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 113	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR08.raw	1	8	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 114	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR09.raw	1	9	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 115	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR10.raw	1	10	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 116	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR11.raw	1	11	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 117	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR12.raw	1	12	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 118	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR13.raw	1	13	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 119	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR14.raw	1	14	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-8	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 120	proteomic profiling by mass spectrometry	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR15.raw	1	15	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 121	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR01.raw	1	1	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 122	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR02.raw	1	2	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 123	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR03.raw	1	3	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 124	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR04.raw	1	4	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 125	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR05.raw	1	5	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 126	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR06.raw	1	6	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 127	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR07.raw	1	7	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 128	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR08.raw	1	8	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 129	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR09.raw	1	9	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 130	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR10.raw	1	10	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 131	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR11.raw	1	11	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 132	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR12.raw	1	12	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 133	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR13.raw	1	13	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 134	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR14.raw	1	14	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-9	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 135	proteomic profiling by mass spectrometry	TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR15.raw	1	15	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-10	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 136	proteomic profiling by mass spectrometry	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR01.raw	1	1	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-10	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 137	proteomic profiling by mass spectrometry	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR02.raw	1	2	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-10	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 138	proteomic profiling by mass spectrometry	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR03.raw	1	3	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-10	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 139	proteomic profiling by mass spectrometry	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR04.raw	1	4	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-10	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 140	proteomic profiling by mass spectrometry	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR05.raw	1	5	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-10	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 141	proteomic profiling by mass spectrometry	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR06.raw	1	6	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
PXD005353-Sample-10	Homo sapiens	not available	not available	not available	colorectal cancer	1	cell	run 142	proteomic profiling by mass spectrometry	TCGA-AA-3552-01A-22_W_VU_20130126_A0218_9F_R_FR07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD005353/TCGA-AA-3552-01A-22_W_VU_20130126_A0218_9F_R_FR07.raw	1	7	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30 NCE	4.5 ppm	20 ppm	not available
