source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	factor value[disease]
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run48	proteomic profiling by mass spectrometry	LINCS_Set3_Fr1_L01690.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr1_L01690.raw	1	1	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run49	proteomic profiling by mass spectrometry	LINCS_Set3_Fr1b_L02574.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr1b_L02574.raw	1	2	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run50	proteomic profiling by mass spectrometry	LINCS_Set3_Fr2_L01691.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr2_L01691.raw	1	3	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run51	proteomic profiling by mass spectrometry	LINCS_Set3_Fr2b_L02575.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr2b_L02575.raw	1	4	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run52	proteomic profiling by mass spectrometry	LINCS_Set3_Fr3_L01692.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr3_L01692.raw	1	5	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run53	proteomic profiling by mass spectrometry	LINCS_Set3_Fr3b_L02576.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr3b_L02576.raw	1	6	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run54	proteomic profiling by mass spectrometry	LINCS_Set3_Fr4_L01693.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr4_L01693.raw	1	7	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run55	proteomic profiling by mass spectrometry	LINCS_Set3_Fr4b_L02577.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr4b_L02577.raw	1	8	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run56	proteomic profiling by mass spectrometry	LINCS_Set3_Fr5_L01694.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr5_L01694.raw	1	9	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run57	proteomic profiling by mass spectrometry	LINCS_Set3_Fr5b_L02578.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr5b_L02578.raw	1	10	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run58	proteomic profiling by mass spectrometry	LINCS_Set3_Fr6_L01695.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr6_L01695.raw	1	11	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run59	proteomic profiling by mass spectrometry	LINCS_Set3_Fr6b_L02579.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr6b_L02579.raw	1	12	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run60	proteomic profiling by mass spectrometry	LINCS_Set3_Fr7_L01696.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr7_L01696.raw	1	13	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run61	proteomic profiling by mass spectrometry	LINCS_Set3_Fr7b_L02580.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr7b_L02580.raw	1	14	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run62	proteomic profiling by mass spectrometry	LINCS_Set3_Fr8_L01697.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr8_L01697.raw	1	15	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run63	proteomic profiling by mass spectrometry	LINCS_Set3_Fr8b_L02581.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr8b_L02581.raw	1	16	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run64	proteomic profiling by mass spectrometry	LINCS_Set3_Fr9_L01698.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr9_L01698.raw	1	17	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run65	proteomic profiling by mass spectrometry	LINCS_Set3_Fr9b_L02582.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr9b_L02582.raw	1	18	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run66	proteomic profiling by mass spectrometry	LINCS_Set3_Fr10_L01699.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr10_L01699.raw	1	19	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run67	proteomic profiling by mass spectrometry	LINCS_Set3_Fr10b_L02583.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr10b_L02583.raw	1	20	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run68	proteomic profiling by mass spectrometry	LINCS_Set3_Fr11_L01711.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr11_L01711.raw	1	21	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run69	proteomic profiling by mass spectrometry	LINCS_Set3_Fr11b_L02584.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr11b_L02584.raw	1	22	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run70	proteomic profiling by mass spectrometry	LINCS_Set3_Fr12_L01703.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr12_L01703.raw	1	23	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-23	Homo sapiens	HCC70	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run71	proteomic profiling by mass spectrometry	LINCS_Set3_Fr12b_L02585.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set3_Fr12b_L02585.raw	1	24	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run72	proteomic profiling by mass spectrometry	LINCS_Set4_Fr1_L02355.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr1_L02355.raw	1	1	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run73	proteomic profiling by mass spectrometry	LINCS_Set4_Fr1b_L02587.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr1b_L02587.raw	1	2	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run74	proteomic profiling by mass spectrometry	LINCS_Set4_Fr2_L02356.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr2_L02356.raw	1	3	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run75	proteomic profiling by mass spectrometry	LINCS_Set4_Fr2b_L02588.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr2b_L02588.raw	1	4	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run76	proteomic profiling by mass spectrometry	LINCS_Set4_Fr3_L02357.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr3_L02357.raw	1	5	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run77	proteomic profiling by mass spectrometry	LINCS_Set4_Fr3b_L02589.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr3b_L02589.raw	1	6	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run78	proteomic profiling by mass spectrometry	LINCS_Set4_Fr4_L02358.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr4_L02358.raw	1	7	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run79	proteomic profiling by mass spectrometry	LINCS_Set4_Fr4b_L02590.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr4b_L02590.raw	1	8	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run80	proteomic profiling by mass spectrometry	LINCS_Set4_Fr5_L02359.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr5_L02359.raw	1	9	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run81	proteomic profiling by mass spectrometry	LINCS_Set4_Fr5b_L02591.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr5b_L02591.raw	1	10	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run82	proteomic profiling by mass spectrometry	LINCS_Set4_Fr6_L02360.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr6_L02360.raw	1	11	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run83	proteomic profiling by mass spectrometry	LINCS_Set4_Fr6B_L02592.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr6B_L02592.raw	1	12	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run84	proteomic profiling by mass spectrometry	LINCS_Set4_Fr7_L02361.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr7_L02361.raw	1	13	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
PXD026581-Sample-33	Homo sapiens	HCC1428	not available	not available	cell line	not available	Breast cancer	1	not available	not available	cell line	run85	proteomic profiling by mass spectrometry	LINCS_Set4_Fr7B_L02593.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD026581/LINCS_Set4_Fr7B_L02593.raw	1	14	TMT_127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	55% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Breast cancer
