Plex Dataset Name,Run Metadata ID,Number of Fractions,label_free
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00491_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00491_T.raw","1","C3N-00491
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00492_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00492_NAT.raw","1","C3N-00492
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00492_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00492_T.raw","1","C3N-00492
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00494_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00494_NAT.raw","1","C3N-00494
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00494_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00494_T.raw","1","C3N-00494
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00495_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00495_NAT.raw","1","C3N-00495
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00495_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00495_T.raw","1","C3N-00495
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00573_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00573_NAT.raw","1","C3N-00573
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00573_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00573_T.raw","1","C3N-00573
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00577_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00577_NAT.raw","1","C3N-00577
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00577_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00577_T.raw","1","C3N-00577
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00646_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00646_NAT.raw","1","C3N-00646
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00646_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00646_T.raw","1","C3N-00646
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00733_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00733_NAT.raw","1","C3N-00733
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00733_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00733_T.raw","1","C3N-00733
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00831_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00831_NAT.raw","1","C3N-00831
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00831_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00831_T.raw","1","C3N-00831
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00832_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00832_T.raw","1","C3N-00832
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00834_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00834_NAT.raw","1","C3N-00834
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00834_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00834_T.raw","1","C3N-00834
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00852_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00852_NAT.raw","1","C3N-00852
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00852_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00852_T.raw","1","C3N-00852
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00953_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00953_NAT.raw","1","C3N-00953
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00953_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-00953_T.raw","1","C3N-00953
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01175_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01175_NAT.raw","1","C3N-01175
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01175_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01175_T.raw","1","C3N-01175
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01176_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01176_NAT.raw","1","C3N-01176
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01176_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01176_T.raw","1","C3N-01176
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01178_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01178_NAT.raw","1","C3N-01178
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01178_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01178_T.raw","1","C3N-01178
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01179_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01179_NAT.raw","1","C3N-01179
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01179_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01179_T.raw","1","C3N-01179
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01180_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01180_T.raw","1","C3N-01180
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01200_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01200_NAT.raw","1","C3N-01200
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01200_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01200_T.raw","1","C3N-01200
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01213_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01213_T.raw","1","C3N-01213
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01214_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01214_NAT.raw","1","C3N-01214
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01214_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01214_T.raw","1","C3N-01214
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01220_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01220_NAT.raw","1","C3N-01220
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01220_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01220_T.raw","1","C3N-01220
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01261_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01261_NAT.raw","1","C3N-01261
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01261_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01261_T.raw","1","C3N-01261
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01361_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01361_NAT.raw","1","C3N-01361
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01361_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01361_T.raw","1","C3N-01361
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01522_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01522_NAT.raw","1","C3N-01522
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01522_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01522_T.raw","1","C3N-01522
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01524_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01524_NAT.raw","1","C3N-01524
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01524_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01524_T.raw","1","C3N-01524
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01646_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01646_NAT.raw","1","C3N-01646
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01646_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01646_T.raw","1","C3N-01646
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01648_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01648_NAT.raw","1","C3N-01648
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01648_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01648_T.raw","1","C3N-01648
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01649_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01649_NAT.raw","1","C3N-01649
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01649_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01649_T.raw","1","C3N-01649
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01651_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01651_NAT.raw","1","C3N-01651
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01651_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01651_T.raw","1","C3N-01651
Primary Tumor"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01808_NAT.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01808_NAT.raw","1","C3N-01808
Solid Tissue Normal"
"CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01808_T.raw","CPTAC_CCRCC_W_JHU_20190112_LUMOS_C3N-01808_T.raw","1","C3N-01808
Primary Tumor"
